Subject.No.,Version,order,image,Surface,Planar.Straight,Spherical.Straight,Size,pointDistance (radians),pointDistance (degrees),Line.Length,Pull,rotation (degrees),Response,rt
54,17,56,Sphere_3_1_4_0_.jpg,sphere,curve,arc,4,0.470542517,26.96012309,1.885535951,0.425084446,24.35556526,0,0.836787939
54,17,57,Plane_3_3_(Neg)4_0_.jpg,plane,curve,arc,4,0.855032498,48.98979486,3.440216043,0.439841419,25.20107824,1,0.551322937
54,17,58,gPlane_2_5_3_.jpg,plane,curve,geo,3.174802104,1.553697159,89.02036507,4.9325397,0.368501074,21.11357413,1,0.550631046
54,17,59,Sphere_3_4_.jpg,sphere,line,geo,4,1.15258907,66.039,4.610224201,0,0,1,0.853017807
54,17,60,Plane_2_2_.jpg,plane,line,geo,3.174802104,0.634294209,36.342,2.0137009,0,0,1,0.470363855
54,17,61,Sphere_1_0_.jpg,sphere,line,geo,2.5198421,0.349065556,20,0.879564884,0,0,1,0.532119989
54,17,62,gPlane_3_0_(Neg)4_.jpg,plane,curve,geo,4,0.349065556,20,1.396222222,0.422274237,24.19455203,1,0.485882998
54,17,63,Plane_1_0_.jpg,plane,line,geo,2.5198421,0.349065556,20,0.879564884,0,0,1,0.485955
54,17,64,Plane_2_3_.jpg,plane,line,geo,3.174802104,0.855032498,48.99,2.714481207,0,0,1,0.485723019
54,17,65,Sphere_3_0_(Neg)3_.jpg,sphere,line,arc,4,0.349065556,20,1.32789024,0,0,0,0.535153151
54,17,66,Sphere_2_5_.jpg,sphere,line,geo,3.174802104,1.553697159,89.02,4.9325397,0,0,1,0.382838964
54,17,67,Plane_1_4_5_0_.jpg,plane,curve,arc,2.5198421,1.15258907,66.03854498,2.955275506,0.57425566,32.90245344,1,0.619776964
54,17,68,Plane_1_2_5_.jpg,plane,line,arc,2.5198421,0.634294209,36.342,1.384159494,0,0,1,0.598893881
54,17,69,Plane_1_5_2_.jpg,plane,line,arc,2.5198421,1.553697159,89.02,3.829413127,0,0,1,1.216558933
54,17,70,Sphere_3_2_2_1_.jpg,sphere,curve,arc,4,0.634294209,36.34241186,2.539004518,0.365276531,20.92882126,0,0.486675024
54,17,71,gPlane_3_2_(Neg)4_.jpg,plane,curve,geo,4,0.634294209,36.34241186,2.537104152,0.430251051,24.65159019,1,0.63636899
54,17,72,Plane_1_3_.jpg,plane,line,geo,2.5198421,0.855032498,48.99,2.154485162,0,0,1,1.20125699
54,17,73,Sphere_1_2_4_.jpg,sphere,line,arc,2.5198421,0.634294209,36.342,1.460105321,0,0,0,0.60354495
54,17,74,Sphere_3_2_(Neg)1_1_.jpg,sphere,curve,arc,4,0.634294209,36.34241186,2.537568895,0.182587267,10.4614886,0,1.766944885
54,17,75,Plane_2_4_(Neg)5_.jpg,plane,line,arc,3.174802104,1.15258907,66.039,3.168934174,0,0,1,0.969850063
54,17,76,gSphere_1_1_(Neg)4_.jpg,sphere,curve,geo,2.5198421,0.470542517,26.96012309,1.185658877,0.425084446,24.35556526,1,0.635611057
54,17,77,Sphere_0_4_(Neg)2_.jpg,sphere,line,arc,2,1.15258907,66.039,2.254742831,0,0,0,0.419471979
54,17,78,gPlane_0_5_4_.jpg,plane,curve,geo,2,1.553697159,89.02036507,3.107305299,0.493278124,28.26277849,1,0.635941982
54,17,79,Plane_0_5_.jpg,plane,line,geo,2,1.553697159,89.02,3.107305299,0,0,1,0.753258944
54,17,80,Sphere_2_1_(Neg)1_.jpg,sphere,line,arc,3.174802104,0.470542517,26.96,1.485653666,0,0,0,0.96915102
54,17,81,gSphere_2_0_(Neg)2_.jpg,sphere,curve,geo,3.174802104,0.349065556,20,1.108182312,0.211060151,12.09286607,1,0.49741888
54,17,82,Sphere_0_4_.jpg,sphere,line,geo,2,1.15258907,66.039,2.305112101,0,0,1,0.799951077
54,17,83,Plane_1_1_.jpg,plane,line,geo,2.5198421,0.470542517,26.96,1.185658877,0,0,1,0.636351109
54,17,84,Plane_3_5_2_.jpg,plane,line,arc,4,1.553697159,89.02,6.078814426,0,0,1,0.619421959
54,17,85,gPlane_2_3_5_.jpg,plane,curve,geo,3.174802104,0.855032498,48.98979486,2.714481207,0.550779558,31.55737079,1,0.602068901
54,17,86,gPlane_2_3_(Neg)3_.jpg,plane,curve,geo,3.174802104,0.855032498,48.98979486,2.714481207,0.329458064,18.87657251,1,0.566401005
54,17,87,Sphere_3_3_1_.jpg,sphere,line,arc,4,0.855032498,48.99,3.401297823,0,0,0,1.602421999
54,17,88,Plane_1_1_1_1_.jpg,plane,curve,arc,2.5198421,0.470542517,26.96012309,1.185779002,0.180513664,10.34267983,0,1.353227139
54,17,89,gPlane_2_6_3_.jpg,plane,curve,geo,3.174802104,2.094393333,120,6.649093873,0.422025022,24.18027302,1,0.402775049
54,17,90,Sphere_3_3_.jpg,sphere,line,geo,4,0.855032498,48.99,3.420032012,0,0,1,0.448121071
54,17,91,Sphere_3_1_2_0_.jpg,sphere,curve,arc,4,0.470542517,26.96012309,1.882895947,0.212401801,12.16973701,0,0.91981411
54,17,92,Plane_3_3_1_.jpg,plane,line,arc,4,0.855032498,48.99,3.401297823,0,0,1,0.720221996
54,17,93,Plane_2_6_(Neg)3_1_.jpg,plane,curve,arc,3.174802104,2.094393333,120,6.749440454,0.717442537,41.10646413,1,0.620371103
54,17,94,gPlane_1_1_5_.jpg,plane,curve,geo,2.5198421,0.470542517,26.96012309,1.185658877,0.531646148,30.46110619,1,3.520911932
54,17,95,Plane_3_2_2_.jpg,plane,line,arc,4,0.634294209,36.342,2.481665597,0,0,1,0.469304085
54,17,96,Plane_0_0_.jpg,plane,line,geo,2,0.349065556,20,0.698111111,0,0,1,0.569451809
54,17,97,Plane_2_5_5_.jpg,plane,line,arc,3.174802104,1.553697159,89.02,4.271742769,0,0,1,1.266784906
54,17,98,Sphere_3_1_4_1_.jpg,sphere,curve,arc,4,0.470542517,26.96012309,1.885535951,0.722643558,41.40446094,0,0.534849882
54,17,99,Plane_0_4_.jpg,plane,line,geo,2,1.15258907,66.039,2.305112101,0,0,1,1.236938
54,17,100,Sphere_3_1_3_1_.jpg,sphere,curve,arc,4,0.470542517,26.96012309,1.883937975,0.541769015,31.04110426,0,0.485426903
54,17,101,gSphere_0_0_(Neg)3_.jpg,sphere,curve,geo,2,0.349065556,20,0.698111111,0.316636791,18.14196709,1,0.383137941
54,17,102,Sphere_0_4_(Neg)5_.jpg,sphere,line,arc,2,1.15258907,66.039,1.996303435,0,0,0,0.402006149
54,17,103,gPlane_3_6_1_.jpg,plane,curve,geo,4,2.094393333,120,8.377333333,0.139733553,8.0061496,1,0.536098957
54,17,104,Plane_0_3_(Neg)4_0_.jpg,plane,curve,arc,2,0.855032498,48.98979486,1.720108021,0.439841419,25.20107824,1,0.618736982
54,17,105,Plane_0_2_.jpg,plane,line,geo,2,0.634294209,36.342,1.268552076,0,0,1,0.853559971
54,17,106,Sphere_3_2_(Neg)2_0_.jpg,sphere,curve,arc,4,0.634294209,36.34241186,2.539004518,0.214868548,12.31107133,0,1.286670923
54,17,107,Plane_0_5_3_.jpg,plane,line,arc,2,1.553697159,89.02,2.955231849,0,0,1,0.502655983
54,17,108,Sphere_0_1_.jpg,sphere,line,geo,2,0.470542517,26.96,0.941058074,0,0,1,0.519597054
54,17,109,Sphere_3_1_1_.jpg,sphere,line,arc,4,0.470542517,26.96,1.871806327,0,0,0,0.584892035
54,17,110,Sphere_3_6_3_.jpg,sphere,line,arc,4,2.094393333,120,7.967341441,0,0,0,1.503113985
54,17,111,Sphere_3_2_(Neg)4_0_.jpg,sphere,curve,arc,4,0.634294209,36.34241186,2.545434765,0.430251051,24.65159019,1,1.083081007
54,17,112,Sphere_3_1_2_1_.jpg,sphere,curve,arc,4,0.470542517,26.96012309,1.882895947,0.361083061,20.68855292,0,0.685703039
54,17,113,Sphere_2_5_(Neg)2_.jpg,sphere,line,arc,3.174802104,1.553697159,89.02,4.824758207,0,0,0,1.483260155
54,17,114,Plane_1_6_(Neg)1_.jpg,plane,line,arc,2.5198421,2.094393333,120,5.248480917,0,0,1,0.485955
54,17,115,Sphere_1_3_1_.jpg,sphere,line,arc,2.5198421,0.855032498,48.99,2.142683362,0,0,0,0.452909946
54,17,116,Plane_3_0_(Neg)1_0_.jpg,plane,curve,arc,4,0.349065556,20,1.396300275,0.105521091,6.045918257,0,0.486209869
54,17,117,Plane_0_5_(Neg)5_.jpg,plane,line,arc,2,1.553697159,89.02,2.691029317,0,0,1,0.500602007
54,17,118,Sphere_1_5_.jpg,sphere,line,geo,2.5198421,1.553697159,89.02,3.914959354,0,0,1,0.470258951
54,17,119,gPlane_2_2_2_.jpg,plane,curve,geo,3.174802104,0.634294209,36.34241186,2.0137009,0.214868548,12.31107133,1,0.568169832
54,17,120,Plane_2_4_.jpg,plane,line,geo,3.174802104,1.15258907,66.039,3.659137373,0,0,0,0.519207001
54,17,121,Sphere_1_4_(Neg)2_.jpg,sphere,line,arc,2.5198421,1.15258907,66.039,2.840797955,0,0,0,0.719907999
54,17,122,Plane_1_2_.jpg,plane,line,geo,2.5198421,0.634294209,36.342,1.598275464,0,0,1,1.236623049
54,17,123,Sphere_2_5_4_.jpg,sphere,line,arc,3.174802104,1.553697159,89.02,4.506124022,0,0,0,0.653610945
54,17,124,gSphere_2_5_(Neg)4_.jpg,sphere,curve,geo,3.174802104,1.553697159,89.02036507,4.9325397,0.493278124,28.26277849,1,2.786421061
54,17,125,gSphere_1_6_(Neg)2_.jpg,sphere,curve,geo,2.5198421,2.094393333,120,5.277389304,0.280160147,16.05200758,1,3.503750086
54,17,126,gPlane_3_3_(Neg)2_.jpg,plane,curve,geo,4,0.855032498,48.98979486,3.420032012,0.219448049,12.57345767,1,1.250864029
54,17,127,Sphere_3_2_3_.jpg,sphere,line,arc,4,0.634294209,36.342,2.4129367,0,0,0,1.503731012
54,17,128,Plane_3_3_.jpg,plane,line,geo,4,0.855032498,48.99,3.420032012,0,0,1,0.700151205
54,17,129,Sphere_3_1_1_0_.jpg,sphere,curve,arc,4,0.470542517,26.96012309,1.882306834,0.106184508,6.083929315,0,0.685719013
54,17,130,Sphere_1_3_.jpg,sphere,line,geo,2.5198421,0.855032498,48.99,2.154485162,0,0,1,0.552866936
54,17,131,Sphere_3_1_(Neg)5_0_.jpg,sphere,curve,arc,4,0.470542517,26.96012309,1.887864436,0.531646148,30.46110619,0,0.38371706
54,17,132,gSphere_1_3_3_.jpg,sphere,curve,geo,2.5198421,0.855032498,48.98979486,2.154485162,0.329458064,18.87657251,1,0.385619164
54,17,133,Plane_2_4_3_.jpg,plane,line,arc,3.174802104,1.15258907,66.039,3.480056919,0,0,1,0.669536829
54,17,134,gPlane_0_1_(Neg)5_.jpg,plane,curve,geo,2,0.470542517,26.96012309,0.941058074,0.531646148,30.46110619,1,0.816859961
54,17,135,Plane_3_0_2_1_.jpg,plane,curve,arc,4,0.349065556,20,1.396541431,0.358802256,20.55787232,0,0.51977396
54,17,136,Plane_2_6_.jpg,plane,line,geo,3.174802104,2.094393333,120,6.649093873,0,0,1,0.63564682
54,17,137,Sphere_0_2_.jpg,sphere,line,geo,2,0.634294209,36.342,1.268552076,0,0,1,0.502331972
54,17,138,Sphere_2_1_.jpg,sphere,line,geo,3.174802104,0.470542517,26.96,1.493836577,0,0,1,0.38598299
54,17,139,Plane_3_6_3_1_.jpg,plane,curve,arc,4,2.094393333,120,8.503762103,0.717442537,41.10646413,1,0.552708864
54,17,140,gSphere_3_1_1_.jpg,sphere,curve,geo,4,0.470542517,26.96012309,1.882116149,0.106184508,6.083929315,1,1.069591999
54,17,141,Sphere_2_0_.jpg,sphere,line,geo,3.174802104,0.349065556,20,1.108182312,0,0,1,0.786221027
54,17,142,gPlane_1_3_(Neg)1_.jpg,plane,curve,geo,2.5198421,0.855032498,48.98979486,2.154485162,0.109668837,6.283566828,0,1.086575985
54,17,143,Sphere_3_2_(Neg)5_1_.jpg,sphere,curve,arc,4,0.634294209,36.34241186,2.551101865,0.915187457,52.43642303,0,0.535434008
54,17,144,Plane_1_6_.jpg,plane,line,geo,2.5198421,2.094393333,120,5.277389304,0,0,1,0.469781876
54,17,145,Sphere_3_2_2_0_.jpg,sphere,curve,arc,4,0.634294209,36.34241186,2.539004518,0.214868548,12.31107133,0,0.535977125
54,17,146,gSphere_0_3_3_.jpg,sphere,curve,geo,2,0.855032498,48.98979486,1.710016006,0.329458064,18.87657251,1,1.936770916
54,17,147,Sphere_3_3_5_.jpg,sphere,line,arc,4,0.855032498,48.99,2.96186101,0,0,0,0.516710997
54,17,148,Sphere_3_2_(Neg)5_0_.jpg,sphere,curve,arc,4,0.634294209,36.34241186,2.551101865,0.538345563,30.84495473,0,0.386235952
54,17,149,gSphere_1_6_4_.jpg,sphere,curve,geo,2.5198421,2.094393333,120,5.277389304,0.566185628,32.44007428,0,4.499624968
54,17,150,Plane_0_3_5_1_.jpg,plane,curve,arc,2,0.855032498,48.98979486,1.726960681,0.936325249,53.64753035,1,0.703001022
54,17,151,Sphere_3_6_.jpg,sphere,line,geo,4,2.094393333,120,8.377333333,0,0,1,0.802636862
54,17,152,gSphere_0_5_(Neg)4_.jpg,sphere,curve,geo,2,1.553697159,89.02036507,3.107305299,0.493278124,28.26277849,0,0.631834984
54,17,153,gPlane_1_3_2_.jpg,plane,curve,geo,2.5198421,0.855032498,48.98979486,2.154485162,0.219448049,12.57345767,1,0.618885994
54,17,154,Sphere_0_1_5_.jpg,sphere,line,arc,2,0.470542517,26.96,0.814987465,0,0,0,0.58418417
54,17,155,Plane_3_3_1_1_.jpg,plane,curve,arc,4,0.855032498,48.98979486,3.421159201,0.186437023,10.68206361,1,1.766278028
54,17,156,gPlane_0_2_(Neg)3_.jpg,plane,curve,geo,2,0.634294209,36.34241186,1.268552076,0.322458296,18.47551505,1,0.552654028
54,17,157,gPlane_3_1_3_.jpg,plane,curve,geo,4,0.470542517,26.96012309,1.882116149,0.318687656,18.25947309,1,0.485782862
54,17,158,Plane_1_6_4_1_.jpg,plane,curve,arc,2.5198421,2.094393333,120,5.424834216,0.962515567,55.14812628,1,0.42028594
54,17,159,Sphere_0_3_(Neg)2_.jpg,sphere,line,arc,2,0.855032498,48.99,1.67265025,0,0,0,0.586511135
54,17,160,Plane_3_0_4_.jpg,plane,line,arc,4,0.349065556,20,1.275519485,0,0,1,0.652050018
54,17,161,Plane_2_1_4_.jpg,plane,line,arc,3.174802104,0.470542517,26.96,1.364695126,0,0,1,0.50259614
54,17,162,Sphere_3_2_(Neg)3_0_.jpg,sphere,curve,arc,4,0.634294209,36.34241186,2.541543213,0.322458296,18.47551505,0,0.569133043
54,17,163,Sphere_3_2_3_1_.jpg,sphere,curve,arc,4,0.634294209,36.34241186,2.541543213,0.548179104,31.40837559,0,0.402536154
54,17,164,gPlane_2_6_(Neg)5_.jpg,plane,curve,geo,3.174802104,2.094393333,120,6.649093873,0.713689083,40.8914069,1,0.549674034
54,17,165,Plane_2_4_1_1_.jpg,plane,curve,arc,3.174802104,1.15258907,66.03854498,3.661283895,0.193713386,11.09896885,1,0.836339951
54,17,166,Sphere_3_1_.jpg,sphere,line,geo,4,0.470542517,26.96,1.882116149,0,0,1,0.535571098
54,17,167,Plane_2_0_2_1_.jpg,plane,curve,arc,3.174802104,0.349065556,20,1.108435669,0.358802256,20.55787232,0,0.702918053
54,17,168,Plane_3_4_(Neg)1_0_.jpg,plane,curve,arc,4,1.15258907,66.03854498,4.61292865,0.113949051,6.528805206,1,2.201061964
54,17,169,Plane_0_2_(Neg)3_0_.jpg,plane,curve,arc,2,0.634294209,36.34241186,1.270771606,0.322458296,18.47551505,1,0.568759918
54,17,170,Plane_2_0_5_0_.jpg,plane,curve,arc,3.174802104,0.349065556,20,1.110050668,0.528002078,30.25231619,1,0.702739
54,17,171,Plane_2_5_2_0_.jpg,plane,curve,arc,3.174802104,1.553697159,89.02036507,4.952985151,0.245008896,14.03798753,1,0.631583929
54,17,172,gPlane_2_1_2_.jpg,plane,curve,geo,3.174802104,0.470542517,26.96012309,1.493836577,0.212401801,12.16973701,0,0.90171814
54,17,173,gSphere_1_1_3_.jpg,sphere,curve,geo,2.5198421,0.470542517,26.96012309,1.185658877,0.318687656,18.25947309,1,0.51767993
54,17,174,Sphere_3_1_(Neg)3_.jpg,sphere,line,arc,4,0.470542517,26.96,1.790004216,0,0,0,0.352066994
54,17,175,Plane_1_4_(Neg)1_0_.jpg,plane,curve,arc,2.5198421,1.15258907,66.03854498,2.905962954,0.113949051,6.528805206,0,2.448729992
54,17,176,Plane_3_4_(Neg)5_1_.jpg,plane,curve,arc,4,1.15258907,66.03854498,4.691207447,0.976234621,55.93417086,1,0.532704115
54,17,177,gSphere_3_1_5_.jpg,sphere,curve,geo,4,0.470542517,26.96012309,1.882116149,0.531646148,30.46110619,1,1.117527008
54,17,178,Sphere_3_2_1_0_.jpg,sphere,curve,arc,4,0.634294209,36.34241186,2.537568895,0.107404275,6.153816826,0,0.419626951
54,17,179,Sphere_2_6_3_.jpg,sphere,line,arc,3.174802104,2.094393333,120,6.323683092,0,0,0,0.436441183
54,17,180,Sphere_0_5_.jpg,sphere,line,geo,2,1.553697159,89.02,3.107305299,0,0,1,0.45143795
54,17,181,gPlane_0_4_(Neg)3_.jpg,plane,curve,geo,2,1.15258907,66.03854498,2.305112101,0.342684046,19.6343661,1,0.63558507
54,17,182,Sphere_3_2_.jpg,sphere,line,geo,4,0.634294209,36.342,2.537104152,0,0,1,0.417860031
54,17,183,Sphere_0_5_(Neg)2_.jpg,sphere,line,arc,2,1.553697159,89.02,3.039407213,0,0,0,0.403420925
54,17,184,gSphere_3_2_5_.jpg,sphere,curve,geo,4,0.634294209,36.34241186,2.537104152,0.538345563,30.84495473,1,0.452292919
54,17,185,Plane_3_4_.jpg,plane,line,geo,4,1.15258907,66.039,4.610224201,0,0,1,0.663311958
54,17,186,Plane_3_2_(Neg)5_.jpg,plane,line,arc,4,0.634294209,36.342,2.197216237,0,0,1,0.598873854
54,17,187,Plane_1_3_(Neg)4_0_.jpg,plane,curve,arc,2.5198421,0.855032498,48.98979486,2.167200304,0.439841419,25.20107824,1,0.566078901
54,17,188,gPlane_0_5_(Neg)5_.jpg,plane,curve,geo,2,1.553697159,89.02036507,3.107305299,0.619955179,35.52084523,1,0.452344894
54,17,189,Plane_1_5_.jpg,plane,line,geo,2.5198421,1.553697159,89.02,3.914959354,0,0,0,0.353314161
54,17,190,Sphere_2_4_.jpg,sphere,line,geo,3.174802104,1.15258907,66.039,3.659137373,0,0,1,0.453423023
54,17,191,Plane_3_0_.jpg,plane,line,geo,4,0.349065556,20,1.396222222,0,0,1,0.53549099
54,17,192,Plane_0_6_.jpg,plane,line,geo,2,2.094393333,120,4.188666667,0,0,1,0.486516953
54,17,193,gPlane_3_0_2_.jpg,plane,curve,geo,4,0.349065556,20,1.396222222,0.211060151,12.09286607,0,0.452599049
54,17,194,Plane_3_1_5_.jpg,plane,line,arc,4,0.470542517,26.96,1.62997493,0,0,1,0.535273075
54,17,195,Plane_2_1_(Neg)4_1_.jpg,plane,curve,arc,3.174802104,0.470542517,26.96012309,1.496550876,0.722643558,41.40446094,1,0.899055958
54,17,196,Sphere_3_5_(Neg)4_.jpg,sphere,line,arc,4,1.553697159,89.02,5.677360508,0,0,0,0.767322063
54,17,197,Sphere_3_1_3_0_.jpg,sphere,curve,arc,4,0.470542517,26.96012309,1.883937975,0.318687656,18.25947309,0,0.652873993
54,17,198,gPlane_1_0_5_.jpg,plane,curve,geo,2.5198421,0.349065556,20,0.879564884,0.528002078,30.25231619,1,0.968522787
54,17,199,Sphere_3_0_.jpg,sphere,line,geo,4,0.349065556,20,1.396222222,0,0,1,0.436585903
54,17,200,gSphere_2_0_(Neg)3_.jpg,sphere,curve,geo,3.174802104,0.349065556,20,1.108182312,0.316636791,18.14196709,1,0.43151021
54,17,201,Plane_3_6_(Neg)3_0_.jpg,plane,curve,arc,4,2.094393333,120,8.503762103,0.422025022,24.18027302,1,0.566295862
54,17,202,Plane_1_5_1_.jpg,plane,line,arc,2.5198421,1.553697159,89.02,3.893514061,0,0,1,0.60145402
54,17,203,Plane_1_2_4_.jpg,plane,line,arc,2.5198421,0.634294209,36.342,1.460105321,0,0,1,0.683382034
54,17,204,Plane_1_4_.jpg,plane,line,geo,2.5198421,1.15258907,66.039,2.904259258,0,0,1,0.6679461
54,17,205,gSphere_3_3_4_.jpg,sphere,curve,geo,4,0.855032498,48.98979486,3.420032012,0.439841419,25.20107824,1,1.434855223
54,17,206,Plane_1_6_4_.jpg,plane,line,arc,2.5198421,2.094393333,120,4.821161544,0,0,1,0.700554132
54,17,207,Sphere_1_5_5_.jpg,sphere,line,arc,2.5198421,1.553697159,89.02,3.390484483,0,0,0,0.803470135
54,17,208,Plane_2_0_.jpg,plane,line,geo,3.174802104,0.349065556,20,1.108182312,0,0,1,3.218360901
54,17,209,Plane_0_3_.jpg,plane,line,geo,2,0.855032498,48.99,1.710016006,0,0,1,0.569356918
54,17,210,gSphere_2_5_(Neg)5_.jpg,sphere,curve,geo,3.174802104,1.553697159,89.02036507,4.9325397,0.619955179,35.52084523,0,0.603410959
54,17,211,gSphere_1_2_(Neg)1_.jpg,sphere,curve,geo,2.5198421,0.634294209,36.34241186,1.598275464,0.107404275,6.153816826,1,0.686528921
54,17,212,Plane_3_6_.jpg,plane,line,geo,4,2.094393333,120,8.377333333,0,0,1,0.468932152
54,17,213,gSphere_2_1_(Neg)3_.jpg,sphere,curve,geo,3.174802104,0.470542517,26.96012309,1.493836577,0.318687656,18.25947309,1,0.586009979
54,17,214,Sphere_1_2_3_.jpg,sphere,line,arc,2.5198421,0.634294209,36.342,1.52005487,0,0,0,0.367527008
54,17,215,Plane_0_6_4_.jpg,plane,line,arc,2,2.094393333,120,3.826558454,0,0,1,0.551856995
54,17,216,gSphere_0_5_(Neg)3_.jpg,sphere,curve,geo,2,1.553697159,89.02036507,3.107305299,0.368501074,21.11357413,0,1.320026875
54,17,217,Sphere_1_2_.jpg,sphere,line,geo,2.5198421,0.634294209,36.342,1.598275464,0,0,1,0.553243876
54,17,218,Sphere_2_3_.jpg,sphere,line,geo,3.174802104,0.855032498,48.99,2.714481207,0,0,1,0.486597061
54,17,219,Sphere_2_6_.jpg,sphere,line,geo,3.174802104,2.094393333,120,6.649093873,0,0,1,0.518158197
54,17,220,Sphere_1_4_.jpg,sphere,line,geo,2.5198421,1.15258907,66.039,2.904259258,0,0,1,0.616358995
54,17,221,Sphere_2_3_5_.jpg,sphere,line,arc,3.174802104,0.855032498,48.99,2.350830642,0,0,0,0.93639183
54,17,222,gSphere_2_4_5_.jpg,sphere,curve,geo,3.174802104,1.15258907,66.03854498,3.659137373,0.57425566,32.90245344,0,0.851896048
54,17,223,Sphere_3_2_(Neg)2_1_.jpg,sphere,curve,arc,4,0.634294209,36.34241186,2.539004518,0.365276531,20.92882126,1,2.052185059
54,17,224,Plane_1_2_(Neg)5_.jpg,plane,line,arc,2.5198421,0.634294209,36.342,1.384159494,0,0,1,0.486898184
56,6,1,Plane_2_1_.jpg,plane,line,geo,3.174802104,0.470542517,26.96,1.493836577,0,0,1,1.765897036
56,6,2,Sphere_2_2_.jpg,sphere,line,geo,3.174802104,0.634294209,36.342,2.0137009,0,0,1,2.085986137
56,6,3,Sphere_3_6_(Neg)4_.jpg,sphere,line,arc,4,2.094393333,120,7.653116907,0,0,0,3.052212954
56,6,4,Sphere_0_5_(Neg)4_.jpg,sphere,line,arc,2,1.553697159,89.02,2.838680254,0,0,0,1.084798813
56,6,5,gSphere_3_6_4_.jpg,sphere,curve,geo,4,2.094393333,120,8.377333333,0.566185628,32.44007428,0,2.102232933
56,6,6,Sphere_2_6_4_.jpg,sphere,line,arc,3.174802104,2.094393333,120,6.074282915,0,0,0,0.950274944
56,6,7,gPlane_3_0_(Neg)1_.jpg,plane,curve,geo,4,0.349065556,20,1.396222222,0.105521091,6.045918257,0,0.919215918
56,6,8,gPlane_3_5_(Neg)4_.jpg,plane,curve,geo,4,1.553697159,89.02036507,6.214610597,0.493278124,28.26277849,1,0.96785903
56,6,9,Sphere_3_4_(Neg)1_.jpg,sphere,line,arc,4,1.15258907,66.039,4.584970399,0,0,0,0.901340008
56,6,10,gPlane_1_6_1_.jpg,plane,curve,geo,2.5198421,2.094393333,120,5.277389304,0.139733553,8.0061496,1,0.9699049
56,6,11,Sphere_0_0_.jpg,sphere,line,geo,2,0.349065556,20,0.698111111,0,0,1,1.085351944
56,6,12,Plane_3_1_.jpg,plane,line,geo,4,0.470542517,26.96,1.882116149,0,0,1,1.903017998
56,6,13,Plane_3_3_(Neg)4_.jpg,plane,line,arc,4,0.855032498,48.99,3.124371894,0,0,1,1.601802111
56,6,14,Sphere_0_1_(Neg)3_.jpg,sphere,line,arc,2,0.470542517,26.96,0.895002108,0,0,0,1.766808987
56,6,15,Sphere_1_3_.jpg,sphere,line,geo,2.5198421,0.855032498,48.99,2.154485162,0,0,1,0.769299984
56,6,16,Sphere_0_3_.jpg,sphere,line,geo,2,0.855032498,48.99,1.710016006,0,0,1,0.718063116
56,6,17,Plane_3_1_2_0_.jpg,plane,curve,arc,4,0.470542517,26.96012309,1.882895947,0.212401801,12.16973701,1,1.300513983
56,6,18,Plane_0_4_.jpg,plane,line,geo,2,1.15258907,66.039,2.305112101,0,0,1,2.785084963
56,6,19,Sphere_1_4_2_.jpg,sphere,line,arc,2.5198421,1.15258907,66.039,2.840797955,0,0,0,3.785843849
56,6,20,Plane_0_1_1_.jpg,plane,line,arc,2,0.470542517,26.96,0.935903164,0,0,1,0.548346043
56,6,21,Plane_1_0_2_.jpg,plane,line,arc,2.5198421,0.349065556,20,0.860345411,0,0,1,1.01730895
56,6,22,Sphere_1_2_(Neg)2_.jpg,sphere,line,arc,2.5198421,0.634294209,36.342,1.563351363,0,0,0,0.536221981
56,6,23,Plane_3_6_4_0_.jpg,plane,curve,arc,4,2.094393333,120,8.611387542,0.566185628,32.44007428,1,0.85263896
56,6,24,gPlane_3_3_(Neg)4_.jpg,plane,curve,geo,4,0.855032498,48.98979486,3.420032012,0.439841419,25.20107824,1,1.069124937
56,6,25,Plane_1_3_.jpg,plane,line,geo,2.5198421,0.855032498,48.99,2.154485162,0,0,1,0.852812052
56,6,26,gSphere_1_1_(Neg)2_.jpg,sphere,curve,geo,2.5198421,0.470542517,26.96012309,1.185658877,0.212401801,12.16973701,1,0.785139084
56,6,27,gSphere_2_3_(Neg)1_.jpg,sphere,curve,geo,3.174802104,0.855032498,48.98979486,2.714481207,0.109668837,6.283566828,1,0.483947992
56,6,28,Sphere_3_2_.jpg,sphere,line,geo,4,0.634294209,36.342,2.537104152,0,0,1,0.469980001
56,6,29,Sphere_3_0_.jpg,sphere,line,geo,4,0.349065556,20,1.396222222,0,0,1,0.418952942
56,6,30,Sphere_0_6_3_0_.jpg,sphere,curve,arc,2,2.094393333,120,4.251881052,0.422025022,24.18027302,1,0.853036165
56,6,31,Sphere_2_3_4_.jpg,sphere,line,arc,3.174802104,0.855032498,48.99,2.479815616,0,0,0,2.452281952
56,6,32,Sphere_0_0_3_0_.jpg,sphere,curve,arc,2,0.349065556,20,0.698484023,0.316636791,18.14196709,0,0.63499403
56,6,33,Plane_3_0_2_.jpg,plane,line,arc,4,0.349065556,20,1.36571321,0,0,1,2.202018023
56,6,34,gPlane_3_4_(Neg)5_.jpg,plane,curve,geo,4,1.15258907,66.03854498,4.610224201,0.57425566,32.90245344,1,0.918750048
56,6,35,Plane_2_2_1_0_.jpg,plane,curve,arc,3.174802104,0.634294209,36.34241186,2.014069767,0.107404275,6.153816826,0,2.752106905
56,6,36,Sphere_2_4_.jpg,sphere,line,geo,3.174802104,1.15258907,66.039,3.659137373,0,0,1,0.685703993
