subject_no,version,order,image,surface,planar,spherical,line_length,response,reaction_time,size,separation,pull,spin,point_sep_rad,rotation_angle,height
8,8,141,Sphere_2_1_.jpg,sphere,line,geo,1.4938806355736838,correct,1.219490051,2,1,0,NA,0.47054291469740406,0,0
8,8,145,Sphere_2_5_.jpg,sphere,line,geo,4.932685177196768,incorrect,0.704449892,2,5,0,NA,1.5536984718136575,0,0
8,8,150,Sphere_3_2_.jpg,sphere,line,geo,2.537178980056968,correct,1.637327909,3,2,0,NA,0.634294745014242,0,0
8,8,162,Sphere_3_3_.jpg,sphere,line,geo,3.4201328804316375,incorrect,1.036837816,3,3,0,NA,0.8550332201079094,0,0
8,8,164,Sphere_0_4_.jpg,sphere,line,geo,2.3051800861811813,incorrect,4.970669985,0,4,0,NA,1.1525900430905907,0,0
8,8,167,Sphere_2_2_.jpg,sphere,line,geo,2.013760290987017,incorrect,7.400475025,2,2,0,NA,0.634294745014242,0,0
8,8,176,Sphere_3_5_.jpg,sphere,line,geo,6.21479388725463,incorrect,4.838316917,3,5,0,NA,1.5536984718136575,0,0
8,8,178,Sphere_0_2_.jpg,sphere,line,geo,1.268589490028484,incorrect,1.30268693,0,2,0,NA,0.634294745014242,0,0
8,8,191,Sphere_3_0_.jpg,sphere,line,geo,1.3962634015954638,incorrect,0.971173048,3,0,0,NA,0.34906585039886595,0,0
8,8,196,Sphere_3_4_.jpg,sphere,line,geo,4.610360172362363,incorrect,2.28501296,3,4,0,NA,1.1525900430905907,0,0
8,8,200,Sphere_2_4_.jpg,sphere,line,geo,3.6592452937801516,incorrect,0.91596508,2,4,0,NA,1.1525900430905907,0,0
8,8,204,Sphere_2_0_.jpg,sphere,line,geo,1.1082149962586678,incorrect,6.137399912,2,0,0,NA,0.34906585039886595,0,0
8,8,219,Sphere_1_6_.jpg,sphere,line,geo,5.2775449526038285,incorrect,0.754537821,1,6,0,NA,2.094395102393195,0,0
9,9,6,Sphere_1_0_.jpg,sphere,line,geo,0.8795908254339718,correct,1.848474026,1,0,0,NA,0.34906585039886595,0,0
9,9,13,Sphere_2_0_.jpg,sphere,line,geo,1.1082149962586678,correct,3.036557913,2,0,0,NA,0.34906585039886595,0,0
9,9,14,Sphere_2_5_.jpg,sphere,line,geo,4.932685177196768,correct,1.735909939,2,5,0,NA,1.5536984718136575,0,0
9,9,15,Sphere_1_3_.jpg,sphere,line,geo,2.154548704746703,correct,2.153111935,1,3,0,NA,0.8550332201079094,0,0
9,9,40,Sphere_2_4_.jpg,sphere,line,geo,3.6592452937801516,correct,3.517834902,2,4,0,NA,1.1525900430905907,0,0
9,9,42,Sphere_1_2_.jpg,sphere,line,geo,1.5983226021622894,correct,2.853965044,1,2,0,NA,0.634294745014242,0,0
9,9,45,Sphere_3_4_.jpg,sphere,line,geo,4.610360172362363,correct,0.836628914,3,4,0,NA,1.1525900430905907,0,0
9,9,58,Sphere_0_4_.jpg,sphere,line,geo,2.3051800861811813,correct,3.837208033,0,4,0,NA,1.1525900430905907,0,0
9,9,60,Sphere_1_5_.jpg,sphere,line,geo,3.9150748196550467,correct,1.486064911,1,5,0,NA,1.5536984718136575,0,0
9,9,68,Sphere_3_6_.jpg,sphere,line,geo,8.37758040957278,correct,1.154129982,3,6,0,NA,2.094395102393195,0,0
9,9,69,Sphere_1_4_.jpg,sphere,line,geo,2.9043449143781483,correct,2.417975903,1,4,0,NA,1.1525900430905907,0,0
9,9,76,Sphere_0_1_.jpg,sphere,line,geo,0.9410858293948081,correct,0.732540131,0,1,0,NA,0.47054291469740406,0,0
9,9,81,Sphere_0_0_.jpg,sphere,line,geo,0.6981317007977319,correct,0.786888838,0,0,0,NA,0.34906585039886595,0,0
9,9,104,Sphere_2_2_.jpg,sphere,line,geo,2.013760290987017,correct,0.953869104,2,2,0,NA,0.634294745014242,0,0
9,9,116,Sphere_0_5_.jpg,sphere,line,geo,3.107396943627315,correct,0.718551874,0,5,0,NA,1.5536984718136575,0,0
9,9,117,Sphere_2_6_.jpg,sphere,line,geo,6.649289977552004,correct,1.870567083,2,6,0,NA,2.094395102393195,0,0
9,9,123,Sphere_0_3_.jpg,sphere,line,geo,1.7100664402158188,correct,0.534111977,0,3,0,NA,0.8550332201079094,0,0
9,9,124,Sphere_3_2_.jpg,sphere,line,geo,2.537178980056968,correct,0.770909071,3,2,0,NA,0.634294745014242,0,0
9,9,145,Sphere_3_5_.jpg,sphere,line,geo,6.21479388725463,correct,3.018537045,3,5,0,NA,1.5536984718136575,0,0
9,9,159,Sphere_3_3_.jpg,sphere,line,geo,3.4201328804316375,correct,0.753844023,3,3,0,NA,0.8550332201079094,0,0
9,9,164,Sphere_1_6_.jpg,sphere,line,geo,5.2775449526038285,correct,0.498914957,1,6,0,NA,2.094395102393195,0,0
9,9,167,Sphere_2_1_.jpg,sphere,line,geo,1.4938806355736838,correct,0.650313854,2,1,0,NA,0.47054291469740406,0,0
9,9,176,Sphere_1_1_.jpg,sphere,line,geo,1.1856938462122941,correct,0.420299053,1,1,0,NA,0.47054291469740406,0,0
9,9,180,Sphere_0_2_.jpg,sphere,line,geo,1.268589490028484,correct,0.804793119,0,2,0,NA,0.634294745014242,0,0
9,9,182,Sphere_3_1_.jpg,sphere,line,geo,1.8821716587896162,correct,0.73769784,3,1,0,NA,0.47054291469740406,0,0
9,9,196,Sphere_0_6_.jpg,sphere,line,geo,4.18879020478639,correct,0.737560034,0,6,0,NA,2.094395102393195,0,0
9,9,218,Sphere_3_0_.jpg,sphere,line,geo,1.3962634015954638,correct,0.720452785,3,0,0,NA,0.34906585039886595,0,0
9,9,221,Sphere_2_3_.jpg,sphere,line,geo,2.7145612661341048,correct,0.721599817,2,3,0,NA,0.8550332201079094,0,0
10,10,3,Sphere_3_2_.jpg,sphere,line,geo,2.537178980056968,correct,1.500248194,3,2,0,NA,0.634294745014242,0,0
10,10,10,Sphere_2_3_.jpg,sphere,line,geo,2.7145612661341048,correct,2.46897316,2,3,0,NA,0.8550332201079094,0,0
10,10,14,Sphere_2_4_.jpg,sphere,line,geo,3.6592452937801516,correct,2.486558914,2,4,0,NA,1.1525900430905907,0,0
10,10,17,Sphere_3_1_.jpg,sphere,line,geo,1.8821716587896162,correct,1.167164087,3,1,0,NA,0.47054291469740406,0,0
10,10,22,Sphere_3_0_.jpg,sphere,line,geo,1.3962634015954638,correct,0.752607822,3,0,0,NA,0.34906585039886595,0,0
10,10,25,Sphere_2_2_.jpg,sphere,line,geo,2.013760290987017,correct,2.335189104,2,2,0,NA,0.634294745014242,0,0
10,10,46,Sphere_2_6_.jpg,sphere,line,geo,6.649289977552004,correct,1.235937119,2,6,0,NA,2.094395102393195,0,0
10,10,63,Sphere_3_5_.jpg,sphere,line,geo,6.21479388725463,correct,0.79837203,3,5,0,NA,1.5536984718136575,0,0
10,10,68,Sphere_1_4_.jpg,sphere,line,geo,2.9043449143781483,correct,0.718424082,1,4,0,NA,1.1525900430905907,0,0
10,10,77,Sphere_2_5_.jpg,sphere,line,geo,4.932685177196768,correct,0.751688004,2,5,0,NA,1.5536984718136575,0,0
10,10,78,Sphere_0_2_.jpg,sphere,line,geo,1.268589490028484,correct,0.532650948,0,2,0,NA,0.634294745014242,0,0
10,10,95,Sphere_0_1_.jpg,sphere,line,geo,0.9410858293948081,correct,0.650947094,0,1,0,NA,0.47054291469740406,0,0
10,10,99,Sphere_3_3_.jpg,sphere,line,geo,3.4201328804316375,correct,0.815640926,3,3,0,NA,0.8550332201079094,0,0
10,10,113,Sphere_2_1_.jpg,sphere,line,geo,1.4938806355736838,correct,1.552685022,2,1,0,NA,0.47054291469740406,0,0
10,10,127,Sphere_0_0_.jpg,sphere,line,geo,0.6981317007977319,correct,0.569568872,0,0,0,NA,0.34906585039886595,0,0
10,10,128,Sphere_1_1_.jpg,sphere,line,geo,1.1856938462122941,correct,0.537185907,1,1,0,NA,0.47054291469740406,0,0
10,10,134,Sphere_2_0_.jpg,sphere,line,geo,1.1082149962586678,correct,1.121361971,2,0,0,NA,0.34906585039886595,0,0
10,10,138,Sphere_1_5_.jpg,sphere,line,geo,3.9150748196550467,correct,0.753535032,1,5,0,NA,1.5536984718136575,0,0
10,10,146,Sphere_0_4_.jpg,sphere,line,geo,2.3051800861811813,correct,0.816358089,0,4,0,NA,1.1525900430905907,0,0
10,10,157,Sphere_1_6_.jpg,sphere,line,geo,5.2775449526038285,correct,0.470442772,1,6,0,NA,2.094395102393195,0,0
10,10,179,Sphere_3_6_.jpg,sphere,line,geo,8.37758040957278,correct,0.567839861,3,6,0,NA,2.094395102393195,0,0
10,10,186,Sphere_1_0_.jpg,sphere,line,geo,0.8795908254339718,correct,0.720307112,1,0,0,NA,0.34906585039886595,0,0
10,10,193,Sphere_0_6_.jpg,sphere,line,geo,4.18879020478639,correct,2.171236038,0,6,0,NA,2.094395102393195,0,0
10,10,205,Sphere_0_3_.jpg,sphere,line,geo,1.7100664402158188,correct,0.518450975,0,3,0,NA,0.8550332201079094,0,0
10,10,206,Sphere_3_4_.jpg,sphere,line,geo,4.610360172362363,correct,0.520824909,3,4,0,NA,1.1525900430905907,0,0
10,10,212,Sphere_1_3_.jpg,sphere,line,geo,2.154548704746703,correct,0.587450027,1,3,0,NA,0.8550332201079094,0,0
10,10,219,Sphere_0_5_.jpg,sphere,line,geo,3.107396943627315,correct,0.534425974,0,5,0,NA,1.5536984718136575,0,0
10,10,221,Sphere_1_2_.jpg,sphere,line,geo,1.5983226021622894,correct,0.55229187,1,2,0,NA,0.634294745014242,0,0
11,11,13,Sphere_0_4_.jpg,sphere,line,geo,2.3051800861811813,correct,1.352593184,0,4,0,NA,1.1525900430905907,0,0
11,11,14,Sphere_3_3_.jpg,sphere,line,geo,3.4201328804316375,correct,1.885874987,3,3,0,NA,0.8550332201079094,0,0
11,11,35,Sphere_3_2_.jpg,sphere,line,geo,2.537178980056968,correct,1.135529995,3,2,0,NA,0.634294745014242,0,0
11,11,37,Sphere_1_1_.jpg,sphere,line,geo,1.1856938462122941,correct,0.852661133,1,1,0,NA,0.47054291469740406,0,0
11,11,46,Sphere_0_2_.jpg,sphere,line,geo,1.268589490028484,correct,1.050541162,0,2,0,NA,0.634294745014242,0,0
11,11,49,Sphere_1_0_.jpg,sphere,line,geo,0.8795908254339718,correct,0.752233982,1,0,0,NA,0.34906585039886595,0,0
11,11,61,Sphere_1_4_.jpg,sphere,line,geo,2.9043449143781483,correct,1.036375999,1,4,0,NA,1.1525900430905907,0,0
11,11,67,Sphere_2_1_.jpg,sphere,line,geo,1.4938806355736838,correct,1.301876068,2,1,0,NA,0.47054291469740406,0,0
11,11,72,Sphere_1_3_.jpg,sphere,line,geo,2.154548704746703,correct,1.915899038,1,3,0,NA,0.8550332201079094,0,0
11,11,83,Sphere_3_4_.jpg,sphere,line,geo,4.610360172362363,correct,0.718334198,3,4,0,NA,1.1525900430905907,0,0
11,11,94,Sphere_2_0_.jpg,sphere,line,geo,1.1082149962586678,correct,1.201346159,2,0,0,NA,0.34906585039886595,0,0
11,11,98,Sphere_1_2_.jpg,sphere,line,geo,1.5983226021622894,correct,1.702711105,1,2,0,NA,0.634294745014242,0,0
11,11,100,Sphere_3_5_.jpg,sphere,line,geo,6.21479388725463,correct,1.185438156,3,5,0,NA,1.5536984718136575,0,0
11,11,120,Sphere_0_1_.jpg,sphere,line,geo,0.9410858293948081,correct,0.869934082,0,1,0,NA,0.47054291469740406,0,0
11,11,122,Sphere_3_6_.jpg,sphere,line,geo,8.37758040957278,correct,10.27055383,3,6,0,NA,2.094395102393195,0,0
11,11,132,Sphere_1_6_.jpg,sphere,line,geo,5.2775449526038285,correct,1.020575047,1,6,0,NA,2.094395102393195,0,0
11,11,138,Sphere_1_5_.jpg,sphere,line,geo,3.9150748196550467,correct,0.970227957,1,5,0,NA,1.5536984718136575,0,0
11,11,145,Sphere_2_2_.jpg,sphere,line,geo,2.013760290987017,correct,0.684831858,2,2,0,NA,0.634294745014242,0,0
11,11,147,Sphere_0_0_.jpg,sphere,line,geo,0.6981317007977319,correct,1.354480028,0,0,0,NA,0.34906585039886595,0,0
11,11,152,Sphere_2_4_.jpg,sphere,line,geo,3.6592452937801516,correct,0.986521959,2,4,0,NA,1.1525900430905907,0,0
11,11,171,Sphere_0_5_.jpg,sphere,line,geo,3.107396943627315,correct,1.219944954,0,5,0,NA,1.5536984718136575,0,0
11,11,175,Sphere_2_3_.jpg,sphere,line,geo,2.7145612661341048,correct,1.465336084,2,3,0,NA,0.8550332201079094,0,0
11,11,182,Sphere_0_6_.jpg,sphere,line,geo,4.18879020478639,correct,1.486949921,0,6,0,NA,2.094395102393195,0,0
11,11,185,Sphere_2_5_.jpg,sphere,line,geo,4.932685177196768,correct,1.686782122,2,5,0,NA,1.5536984718136575,0,0
11,11,187,Sphere_0_3_.jpg,sphere,line,geo,1.7100664402158188,correct,0.867547989,0,3,0,NA,0.8550332201079094,0,0
11,11,193,Sphere_2_6_.jpg,sphere,line,geo,6.649289977552004,correct,1.73656106,2,6,0,NA,2.094395102393195,0,0
11,11,210,Sphere_3_0_.jpg,sphere,line,geo,1.3962634015954638,correct,2.452893019,3,0,0,NA,0.34906585039886595,0,0
11,11,215,Sphere_3_1_.jpg,sphere,line,geo,1.8821716587896162,correct,0.601568937,3,1,0,NA,0.47054291469740406,0,0
13,13,7,Sphere_0_1_.jpg,sphere,line,geo,0.9410858293948081,incorrect,1.017304897,0,1,0,NA,0.47054291469740406,0,0
13,13,41,Sphere_3_5_.jpg,sphere,line,geo,6.21479388725463,incorrect,1.618278027,3,5,0,NA,1.5536984718136575,0,0
13,13,45,Sphere_3_0_.jpg,sphere,line,geo,1.3962634015954638,incorrect,2.185632944,3,0,0,NA,0.34906585039886595,0,0
13,13,50,Sphere_2_3_.jpg,sphere,line,geo,2.7145612661341048,incorrect,1.218514919,2,3,0,NA,0.8550332201079094,0,0
13,13,54,Sphere_2_2_.jpg,sphere,line,geo,2.013760290987017,incorrect,0.734028816,2,2,0,NA,0.634294745014242,0,0
13,13,55,Sphere_1_4_.jpg,sphere,line,geo,2.9043449143781483,incorrect,0.78520298,1,4,0,NA,1.1525900430905907,0,0
13,13,69,Sphere_0_3_.jpg,sphere,line,geo,1.7100664402158188,incorrect,0.818695068,0,3,0,NA,0.8550332201079094,0,0
13,13,71,Sphere_0_0_.jpg,sphere,line,geo,0.6981317007977319,incorrect,0.718206882,0,0,0,NA,0.34906585039886595,0,0
13,13,75,Sphere_0_4_.jpg,sphere,line,geo,2.3051800861811813,correct,2.552399158,0,4,0,NA,1.1525900430905907,0,0
13,13,79,Sphere_2_4_.jpg,sphere,line,geo,3.6592452937801516,incorrect,2.482766151,2,4,0,NA,1.1525900430905907,0,0
13,13,83,Sphere_3_3_.jpg,sphere,line,geo,3.4201328804316375,incorrect,1.502453804,3,3,0,NA,0.8550332201079094,0,0
13,13,92,Sphere_1_1_.jpg,sphere,line,geo,1.1856938462122941,incorrect,0.95133996,1,1,0,NA,0.47054291469740406,0,0
13,13,94,Sphere_3_1_.jpg,sphere,line,geo,1.8821716587896162,incorrect,1.418874979,3,1,0,NA,0.47054291469740406,0,0
13,13,98,Sphere_2_5_.jpg,sphere,line,geo,4.932685177196768,incorrect,0.801612139,2,5,0,NA,1.5536984718136575,0,0
13,13,110,Sphere_1_5_.jpg,sphere,line,geo,3.9150748196550467,incorrect,0.81890583,1,5,0,NA,1.5536984718136575,0,0
13,13,119,Sphere_1_6_.jpg,sphere,line,geo,5.2775449526038285,incorrect,0.651259899,1,6,0,NA,2.094395102393195,0,0
13,13,130,Sphere_2_1_.jpg,sphere,line,geo,1.4938806355736838,incorrect,1.019443989,2,1,0,NA,0.47054291469740406,0,0
13,13,144,Sphere_0_6_.jpg,sphere,line,geo,4.18879020478639,incorrect,0.702731848,0,6,0,NA,2.094395102393195,0,0
13,13,149,Sphere_3_2_.jpg,sphere,line,geo,2.537178980056968,incorrect,0.917418957,3,2,0,NA,0.634294745014242,0,0
13,13,152,Sphere_1_3_.jpg,sphere,line,geo,2.154548704746703,incorrect,0.900572062,1,3,0,NA,0.8550332201079094,0,0
13,13,170,Sphere_2_6_.jpg,sphere,line,geo,6.649289977552004,incorrect,0.635766983,2,6,0,NA,2.094395102393195,0,0
13,13,174,Sphere_0_2_.jpg,sphere,line,geo,1.268589490028484,incorrect,0.652652025,0,2,0,NA,0.634294745014242,0,0
13,13,203,Sphere_1_2_.jpg,sphere,line,geo,1.5983226021622894,incorrect,0.685954094,1,2,0,NA,0.634294745014242,0,0
13,13,207,Sphere_0_5_.jpg,sphere,line,geo,3.107396943627315,incorrect,0.848641872,0,5,0,NA,1.5536984718136575,0,0
13,13,212,Sphere_1_0_.jpg,sphere,line,geo,0.8795908254339718,incorrect,0.869319916,1,0,0,NA,0.34906585039886595,0,0
13,13,214,Sphere_3_6_.jpg,sphere,line,geo,8.37758040957278,incorrect,0.817678213,3,6,0,NA,2.094395102393195,0,0
13,13,221,Sphere_3_4_.jpg,sphere,line,geo,4.610360172362363,incorrect,0.636156082,3,4,0,NA,1.1525900430905907,0,0
13,13,222,Sphere_2_0_.jpg,sphere,line,geo,1.1082149962586678,incorrect,0.548201799,2,0,0,NA,0.34906585039886595,0,0
14,14,1,Sphere_2_1_.jpg,sphere,line,geo,1.4938806355736838,correct,3.002776146,2,1,0,NA,0.47054291469740406,0,0
14,14,16,Sphere_3_0_.jpg,sphere,line,geo,1.3962634015954638,incorrect,1.152316809,3,0,0,NA,0.34906585039886595,0,0
14,14,18,Sphere_2_0_.jpg,sphere,line,geo,1.1082149962586678,incorrect,3.969900846,2,0,0,NA,0.34906585039886595,0,0
14,14,19,Sphere_0_6_.jpg,sphere,line,geo,4.18879020478639,incorrect,4.131870031,0,6,0,NA,2.094395102393195,0,0
14,14,23,Sphere_3_5_.jpg,sphere,line,geo,6.21479388725463,correct,4.569776058,3,5,0,NA,1.5536984718136575,0,0
14,14,24,Sphere_1_0_.jpg,sphere,line,geo,0.8795908254339718,correct,7.069626093,1,0,0,NA,0.34906585039886595,0,0
14,14,28,Sphere_0_4_.jpg,sphere,line,geo,2.3051800861811813,correct,6.935847044,0,4,0,NA,1.1525900430905907,0,0
14,14,30,Sphere_3_2_.jpg,sphere,line,geo,2.537178980056968,incorrect,6.352597952,3,2,0,NA,0.634294745014242,0,0
14,14,49,Sphere_2_6_.jpg,sphere,line,geo,6.649289977552004,incorrect,8.802433968,2,6,0,NA,2.094395102393195,0,0
14,14,51,Sphere_2_5_.jpg,sphere,line,geo,4.932685177196768,incorrect,1.735886097,2,5,0,NA,1.5536984718136575,0,0
14,14,52,Sphere_1_5_.jpg,sphere,line,geo,3.9150748196550467,incorrect,9.919348001,1,5,0,NA,1.5536984718136575,0,0
14,14,63,Sphere_0_0_.jpg,sphere,line,geo,0.6981317007977319,correct,1.115231037,0,0,0,NA,0.34906585039886595,0,0
14,14,66,Sphere_1_2_.jpg,sphere,line,geo,1.5983226021622894,incorrect,5.635530949,1,2,0,NA,0.634294745014242,0,0
14,14,100,Sphere_1_4_.jpg,sphere,line,geo,2.9043449143781483,incorrect,0.935052156,1,4,0,NA,1.1525900430905907,0,0
14,14,118,Sphere_1_3_.jpg,sphere,line,geo,2.154548704746703,incorrect,1.035836935,1,3,0,NA,0.8550332201079094,0,0
14,14,119,Sphere_3_6_.jpg,sphere,line,geo,8.37758040957278,incorrect,5.702656031,3,6,0,NA,2.094395102393195,0,0
14,14,125,Sphere_2_3_.jpg,sphere,line,geo,2.7145612661341048,incorrect,0.850390911,2,3,0,NA,0.8550332201079094,0,0
14,14,129,Sphere_3_1_.jpg,sphere,line,geo,1.8821716587896162,incorrect,1.285264969,3,1,0,NA,0.47054291469740406,0,0
14,14,145,Sphere_0_3_.jpg,sphere,line,geo,1.7100664402158188,incorrect,1.368718863,0,3,0,NA,0.8550332201079094,0,0
14,14,151,Sphere_3_4_.jpg,sphere,line,geo,4.610360172362363,incorrect,2.268988132,3,4,0,NA,1.1525900430905907,0,0
14,14,161,Sphere_1_1_.jpg,sphere,line,geo,1.1856938462122941,correct,6.41932106,1,1,0,NA,0.47054291469740406,0,0
14,14,176,Sphere_1_6_.jpg,sphere,line,geo,5.2775449526038285,incorrect,1.85222578,1,6,0,NA,2.094395102393195,0,0
14,14,187,Sphere_2_2_.jpg,sphere,line,geo,2.013760290987017,incorrect,2.916930914,2,2,0,NA,0.634294745014242,0,0
14,14,188,Sphere_0_1_.jpg,sphere,line,geo,0.9410858293948081,incorrect,1.952564955,0,1,0,NA,0.47054291469740406,0,0
14,14,208,Sphere_0_5_.jpg,sphere,line,geo,3.107396943627315,incorrect,1.582694054,0,5,0,NA,1.5536984718136575,0,0
14,14,209,Sphere_3_3_.jpg,sphere,line,geo,3.4201328804316375,incorrect,3.303188086,3,3,0,NA,0.8550332201079094,0,0
14,14,212,Sphere_0_2_.jpg,sphere,line,geo,1.268589490028484,incorrect,4.81892705,0,2,0,NA,0.634294745014242,0,0
14,14,213,Sphere_2_4_.jpg,sphere,line,geo,3.6592452937801516,correct,0.969155073,2,4,0,NA,1.1525900430905907,0,0
21,21,5,Sphere_2_6_.jpg,sphere,line,geo,6.649289977552004,correct,2.334104776,2,6,0,NA,2.094395102393195,0,0
21,21,8,Sphere_2_3_.jpg,sphere,line,geo,2.7145612661341048,incorrect,0.983722925,2,3,0,NA,0.8550332201079094,0,0
21,21,10,Sphere_3_4_.jpg,sphere,line,geo,4.610360172362363,incorrect,1.234339952,3,4,0,NA,1.1525900430905907,0,0
21,21,16,Sphere_3_3_.jpg,sphere,line,geo,3.4201328804316375,correct,1.501149178,3,3,0,NA,0.8550332201079094,0,0
21,21,25,Sphere_2_1_.jpg,sphere,line,geo,1.4938806355736838,correct,1.085164785,2,1,0,NA,0.47054291469740406,0,0
21,21,36,Sphere_0_5_.jpg,sphere,line,geo,3.107396943627315,correct,2.066712856,0,5,0,NA,1.5536984718136575,0,0
21,21,42,Sphere_0_3_.jpg,sphere,line,geo,1.7100664402158188,correct,1.284961939,0,3,0,NA,0.8550332201079094,0,0
21,21,44,Sphere_3_6_.jpg,sphere,line,geo,8.37758040957278,incorrect,1.567852974,3,6,0,NA,2.094395102393195,0,0
21,21,47,Sphere_0_6_.jpg,sphere,line,geo,4.18879020478639,correct,1.235558033,0,6,0,NA,2.094395102393195,0,0
21,21,60,Sphere_3_1_.jpg,sphere,line,geo,1.8821716587896162,incorrect,2.118928909,3,1,0,NA,0.47054291469740406,0,0
21,21,61,Sphere_0_0_.jpg,sphere,line,geo,0.6981317007977319,correct,1.901564121,0,0,0,NA,0.34906585039886595,0,0
21,21,63,Sphere_1_2_.jpg,sphere,line,geo,1.5983226021622894,incorrect,1.268979073,1,2,0,NA,0.634294745014242,0,0
21,21,70,Sphere_2_5_.jpg,sphere,line,geo,4.932685177196768,incorrect,1.385658026,2,5,0,NA,1.5536984718136575,0,0
21,21,76,Sphere_3_5_.jpg,sphere,line,geo,6.21479388725463,incorrect,1.135397911,3,5,0,NA,1.5536984718136575,0,0
21,21,92,Sphere_0_2_.jpg,sphere,line,geo,1.268589490028484,incorrect,0.885270119,0,2,0,NA,0.634294745014242,0,0
21,21,96,Sphere_1_1_.jpg,sphere,line,geo,1.1856938462122941,incorrect,2.418885946,1,1,0,NA,0.47054291469740406,0,0
21,21,110,Sphere_1_0_.jpg,sphere,line,geo,0.8795908254339718,correct,1.385262966,1,0,0,NA,0.34906585039886595,0,0
21,21,117,Sphere_1_5_.jpg,sphere,line,geo,3.9150748196550467,incorrect,0.86479497,1,5,0,NA,1.5536984718136575,0,0
21,21,133,Sphere_2_4_.jpg,sphere,line,geo,3.6592452937801516,incorrect,0.916980028,2,4,0,NA,1.1525900430905907,0,0
21,21,139,Sphere_3_0_.jpg,sphere,line,geo,1.3962634015954638,correct,0.802926064,3,0,0,NA,0.34906585039886595,0,0
21,21,150,Sphere_0_1_.jpg,sphere,line,geo,0.9410858293948081,correct,0.686280012,0,1,0,NA,0.47054291469740406,0,0
21,21,151,Sphere_1_4_.jpg,sphere,line,geo,2.9043449143781483,correct,3.200683117,1,4,0,NA,1.1525900430905907,0,0
21,21,159,Sphere_2_0_.jpg,sphere,line,geo,1.1082149962586678,incorrect,1.637442112,2,0,0,NA,0.34906585039886595,0,0
21,21,172,Sphere_0_4_.jpg,sphere,line,geo,2.3051800861811813,incorrect,1.120028973,0,4,0,NA,1.1525900430905907,0,0
21,21,175,Sphere_3_2_.jpg,sphere,line,geo,2.537178980056968,correct,1.633821011,3,2,0,NA,0.634294745014242,0,0
21,21,180,Sphere_1_6_.jpg,sphere,line,geo,5.2775449526038285,correct,2.204499006,1,6,0,NA,2.094395102393195,0,0
21,21,183,Sphere_1_3_.jpg,sphere,line,geo,2.154548704746703,incorrect,1.535768986,1,3,0,NA,0.8550332201079094,0,0
21,21,196,Sphere_2_2_.jpg,sphere,line,geo,2.013760290987017,correct,1.233500004,2,2,0,NA,0.634294745014242,0,0
22,22,1,Sphere_2_3_.jpg,sphere,line,geo,2.7145612661341048,incorrect,2.953135967,2,3,0,NA,0.8550332201079094,0,0
22,22,3,Sphere_0_1_.jpg,sphere,line,geo,0.9410858293948081,incorrect,3.234822035,0,1,0,NA,0.47054291469740406,0,0
22,22,4,Sphere_3_4_.jpg,sphere,line,geo,4.610360172362363,correct,2.351970911,3,4,0,NA,1.1525900430905907,0,0
22,22,11,Sphere_1_2_.jpg,sphere,line,geo,1.5983226021622894,correct,2.063607216,1,2,0,NA,0.634294745014242,0,0
22,22,35,Sphere_0_6_.jpg,sphere,line,geo,4.18879020478639,correct,0.85233593,0,6,0,NA,2.094395102393195,0,0
22,22,40,Sphere_1_3_.jpg,sphere,line,geo,2.154548704746703,correct,0.869020939,1,3,0,NA,0.8550332201079094,0,0
22,22,59,Sphere_2_2_.jpg,sphere,line,geo,2.013760290987017,correct,0.919393778,2,2,0,NA,0.634294745014242,0,0
22,22,65,Sphere_0_3_.jpg,sphere,line,geo,1.7100664402158188,correct,1.853861094,0,3,0,NA,0.8550332201079094,0,0
22,22,66,Sphere_0_2_.jpg,sphere,line,geo,1.268589490028484,correct,2.35249114,0,2,0,NA,0.634294745014242,0,0
22,22,72,Sphere_3_2_.jpg,sphere,line,geo,2.537178980056968,correct,0.884713173,3,2,0,NA,0.634294745014242,0,0
22,22,82,Sphere_3_5_.jpg,sphere,line,geo,6.21479388725463,correct,0.732512951,3,5,0,NA,1.5536984718136575,0,0
22,22,90,Sphere_0_0_.jpg,sphere,line,geo,0.6981317007977319,incorrect,0.569169998,0,0,0,NA,0.34906585039886595,0,0
22,22,101,Sphere_2_5_.jpg,sphere,line,geo,4.932685177196768,correct,0.436789989,2,5,0,NA,1.5536984718136575,0,0
22,22,113,Sphere_3_6_.jpg,sphere,line,geo,8.37758040957278,correct,2.102268934,3,6,0,NA,2.094395102393195,0,0
22,22,118,Sphere_1_5_.jpg,sphere,line,geo,3.9150748196550467,correct,0.502524137,1,5,0,NA,1.5536984718136575,0,0
22,22,122,Sphere_1_6_.jpg,sphere,line,geo,5.2775449526038285,correct,0.620290041,1,6,0,NA,2.094395102393195,0,0
22,22,123,Sphere_1_1_.jpg,sphere,line,geo,1.1856938462122941,incorrect,0.999515057,1,1,0,NA,0.47054291469740406,0,0
22,22,125,Sphere_3_3_.jpg,sphere,line,geo,3.4201328804316375,correct,0.636937141,3,3,0,NA,0.8550332201079094,0,0
22,22,137,Sphere_0_5_.jpg,sphere,line,geo,3.107396943627315,correct,0.985082865,0,5,0,NA,1.5536984718136575,0,0
22,22,138,Sphere_2_4_.jpg,sphere,line,geo,3.6592452937801516,correct,0.533360958,2,4,0,NA,1.1525900430905907,0,0
