subject_no,trial,image,surface,planar,spherical,response,reaction_time,correct_ans,given_ans,size,separation,pull,spin,point_sep_rad,rotation_angle,height,line_length,curvature
23,50,Sphere_0_1_.jpg,sphere,line,geo,correct,2.786251068,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
23,55,Sphere_0_2_.jpg,sphere,line,geo,correct,2.002822876,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
24,23,Sphere_0_2_.jpg,sphere,line,geo,correct,1.703041077,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
24,26,Sphere_0_6_.jpg,sphere,line,geo,correct,1.936280966,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
24,28,Sphere_0_5_.jpg,sphere,line,geo,correct,1.569648027,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
24,29,Sphere_0_0_.jpg,sphere,line,geo,correct,2.836261034,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
24,33,Sphere_0_1_.jpg,sphere,line,geo,correct,1.402720213,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
24,46,Sphere_0_3_.jpg,sphere,line,geo,correct,2.769523859,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
24,52,Sphere_0_4_.jpg,sphere,line,geo,correct,2.002850056,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
25,6,Sphere_0_6_.jpg,sphere,line,geo,correct,2.869498014,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
25,8,Sphere_0_3_.jpg,sphere,line,geo,correct,3.03618288,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
25,17,Sphere_0_2_.jpg,sphere,line,geo,correct,2.702884197,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
25,37,Sphere_0_5_.jpg,sphere,line,geo,correct,2.669506073,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
25,39,Sphere_0_4_.jpg,sphere,line,geo,correct,3.002620935,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
25,50,Sphere_0_0_.jpg,sphere,line,geo,correct,2.702808857,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
25,56,Sphere_0_1_.jpg,sphere,line,geo,correct,2.635895967,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
26,2,Sphere_0_3_.jpg,sphere,line,geo,correct,3.069581985,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
26,11,Sphere_0_4_.jpg,sphere,line,geo,correct,2.903311014,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
26,21,Sphere_0_0_.jpg,sphere,line,geo,correct,3.036207914,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
26,35,Sphere_0_2_.jpg,sphere,line,geo,correct,2.236111879,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
26,41,Sphere_0_1_.jpg,sphere,line,geo,correct,2.302865028,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
26,53,Sphere_0_6_.jpg,sphere,line,geo,correct,2.002822161,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
26,55,Sphere_0_5_.jpg,sphere,line,geo,correct,2.502813101,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
27,6,Sphere_0_4_.jpg,sphere,line,geo,correct,4.069647074,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
27,9,Sphere_0_6_.jpg,sphere,line,geo,correct,1.936362982,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
27,12,Sphere_0_3_.jpg,sphere,line,geo,correct,1.535894871,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
27,31,Sphere_0_1_.jpg,sphere,line,geo,correct,1.502897024,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
27,36,Sphere_0_2_.jpg,sphere,line,geo,correct,2.503314972,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
27,37,Sphere_0_0_.jpg,sphere,line,geo,correct,1.569663048,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
27,53,Sphere_0_5_.jpg,sphere,line,geo,correct,1.736205101,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
29,4,Sphere_0_0_.jpg,sphere,line,geo,correct,1.436412096,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
29,13,Sphere_0_6_.jpg,sphere,line,geo,correct,1.936264038,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
29,16,Sphere_0_2_.jpg,sphere,line,geo,correct,2.002902031,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
29,25,Sphere_0_4_.jpg,sphere,line,geo,correct,1.702788115,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
29,35,Sphere_0_3_.jpg,sphere,line,geo,correct,1.569576025,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
29,40,Sphere_0_5_.jpg,sphere,line,geo,correct,1.9695479869999999,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
29,48,Sphere_0_1_.jpg,sphere,line,geo,correct,1.53619504,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
31,8,Sphere_0_4_.jpg,sphere,line,geo,correct,6.669625044,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
31,10,Sphere_0_1_.jpg,sphere,line,geo,correct,2.369463921,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
31,33,Sphere_0_3_.jpg,sphere,line,geo,correct,6.236325979,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
31,40,Sphere_0_2_.jpg,sphere,line,geo,correct,2.336090088,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
31,46,Sphere_0_5_.jpg,sphere,line,geo,correct,3.1360991,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
31,49,Sphere_0_6_.jpg,sphere,line,geo,correct,3.469550133,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
31,56,Sphere_0_0_.jpg,sphere,line,geo,correct,3.967322111,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
32,4,Sphere_0_6_.jpg,sphere,line,geo,correct,3.002856016,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
32,5,Sphere_0_5_.jpg,sphere,line,geo,correct,2.902804852,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
32,20,Sphere_0_0_.jpg,sphere,line,geo,correct,3.369524002,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
32,29,Sphere_0_1_.jpg,sphere,line,geo,correct,4.669592857,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
32,30,Sphere_0_4_.jpg,sphere,line,geo,correct,2.702874899,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
32,40,Sphere_0_3_.jpg,sphere,line,geo,correct,3.536199093,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
32,55,Sphere_0_2_.jpg,sphere,line,geo,correct,3.836276054,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
33,4,Sphere_0_0_.jpg,sphere,line,geo,correct,2.36978507,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
33,15,Sphere_0_3_.jpg,sphere,line,geo,correct,1.90288806,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
33,16,Sphere_0_4_.jpg,sphere,line,geo,correct,1.769773006,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
33,28,Sphere_0_5_.jpg,sphere,line,geo,correct,1.902876854,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
33,37,Sphere_0_1_.jpg,sphere,line,geo,correct,1.936340094,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
33,42,Sphere_0_6_.jpg,sphere,line,geo,correct,1.502882004,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
33,56,Sphere_0_2_.jpg,sphere,line,geo,correct,1.536110878,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
36,2,Sphere_0_5_.jpg,sphere,line,geo,correct,2.942612886,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
36,20,Sphere_0_1_.jpg,sphere,line,geo,correct,3.013792992,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
36,32,Sphere_0_0_.jpg,sphere,line,geo,correct,1.793573141,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
36,39,Sphere_0_6_.jpg,sphere,line,geo,correct,1.62707305,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
36,40,Sphere_0_2_.jpg,sphere,line,geo,correct,1.696026087,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
36,50,Sphere_0_4_.jpg,sphere,line,geo,correct,2.350681067,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
36,52,Sphere_0_3_.jpg,sphere,line,geo,correct,1.782408953,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
37,20,Sphere_0_4_.jpg,sphere,line,geo,correct,4.581279993,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
37,23,Sphere_0_3_.jpg,sphere,line,geo,correct,3.699656963,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
37,24,Sphere_0_2_.jpg,sphere,line,geo,correct,4.299571991,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
37,30,Sphere_0_0_.jpg,sphere,line,geo,correct,2.92553997,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
37,40,Sphere_0_1_.jpg,sphere,line,geo,correct,3.799672842,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
37,54,Sphere_0_6_.jpg,sphere,line,geo,correct,3.401930094,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
37,55,Sphere_0_5_.jpg,sphere,line,geo,correct,3.079772949,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
38,3,Sphere_0_6_.jpg,sphere,line,geo,correct,3.080550909,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
38,5,Sphere_0_4_.jpg,sphere,line,geo,correct,2.563370228,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
38,10,Sphere_0_2_.jpg,sphere,line,geo,correct,2.417248011,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
38,38,Sphere_0_1_.jpg,sphere,line,geo,correct,2.693539858,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
38,40,Sphere_0_5_.jpg,sphere,line,geo,correct,2.346334934,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
38,51,Sphere_0_0_.jpg,sphere,line,geo,correct,11.74636793,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
38,54,Sphere_0_3_.jpg,sphere,line,geo,correct,2.168120861,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
39,15,Sphere_0_5_.jpg,sphere,line,geo,correct,2.60294199,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
39,16,Sphere_0_0_.jpg,sphere,line,geo,correct,2.136239052,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
39,31,Sphere_0_1_.jpg,sphere,line,geo,correct,2.369736195,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
39,38,Sphere_0_4_.jpg,sphere,line,geo,correct,2.102931976,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
39,40,Sphere_0_3_.jpg,sphere,line,geo,correct,2.002935886,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
39,48,Sphere_0_2_.jpg,sphere,line,geo,correct,1.936218977,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
39,54,Sphere_0_6_.jpg,sphere,line,geo,correct,2.16959095,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
40,9,Sphere_0_4_.jpg,sphere,line,geo,correct,3.736268997,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
40,10,Sphere_0_5_.jpg,sphere,line,geo,correct,8.269738197,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
40,15,Sphere_0_1_.jpg,sphere,line,geo,correct,4.035902023,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
40,17,Sphere_0_6_.jpg,sphere,line,geo,correct,3.303066969,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
40,21,Sphere_0_2_.jpg,sphere,line,geo,correct,2.536269903,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
40,28,Sphere_0_3_.jpg,sphere,line,geo,correct,2.169577122,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
40,40,Sphere_0_0_.jpg,sphere,line,geo,correct,4.769641876,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
41,6,Sphere_0_2_.jpg,sphere,line,geo,correct,2.536253929,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
41,17,Sphere_0_5_.jpg,sphere,line,geo,correct,2.536233902,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
41,31,Sphere_0_3_.jpg,sphere,line,geo,correct,1.736141205,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
41,42,Sphere_0_6_.jpg,sphere,line,geo,correct,2.03648591,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
41,43,Sphere_0_4_.jpg,sphere,line,geo,correct,1.769634008,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
41,45,Sphere_0_0_.jpg,sphere,line,geo,correct,1.736207008,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
41,49,Sphere_0_1_.jpg,sphere,line,geo,correct,2.236227989,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
42,5,Sphere_0_6_.jpg,sphere,line,geo,correct,3.26957202,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
42,10,Sphere_0_2_.jpg,sphere,line,geo,correct,1.869569063,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
42,11,Sphere_0_5_.jpg,sphere,line,geo,correct,2.369590044,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
42,24,Sphere_0_1_.jpg,sphere,line,geo,correct,2.269448996,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
42,35,Sphere_0_0_.jpg,sphere,line,geo,correct,1.936233044,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
42,45,Sphere_0_3_.jpg,sphere,line,geo,correct,1.836323023,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
42,56,Sphere_0_4_.jpg,sphere,line,geo,correct,1.96961689,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
44,14,Sphere_0_4_.jpg,sphere,line,geo,correct,2.436308146,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
44,20,Sphere_0_6_.jpg,sphere,line,geo,correct,3.402994871,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
44,25,Sphere_0_3_.jpg,sphere,line,geo,correct,2.567153931,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
44,37,Sphere_0_1_.jpg,sphere,line,geo,correct,1.869930983,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
44,38,Sphere_0_0_.jpg,sphere,line,geo,correct,1.969619989,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
44,47,Sphere_0_2_.jpg,sphere,line,geo,correct,1.669641972,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
44,48,Sphere_0_5_.jpg,sphere,line,geo,correct,7.036354065,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
45,3,Sphere_0_0_.jpg,sphere,line,geo,correct,2.669684887,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
45,9,Sphere_0_1_.jpg,sphere,line,geo,correct,5.936395168,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
45,17,Sphere_0_5_.jpg,sphere,line,geo,incorrect,2.469504118,y,n,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
45,35,Sphere_0_6_.jpg,sphere,line,geo,correct,4.903043985,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
45,36,Sphere_0_4_.jpg,sphere,line,geo,correct,8.836349964,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
45,48,Sphere_0_3_.jpg,sphere,line,geo,correct,11.96981812,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
45,51,Sphere_0_2_.jpg,sphere,line,geo,correct,4.669887066,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
47,2,Sphere_0_2_.jpg,sphere,line,geo,correct,4.369346142,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
47,23,Sphere_0_1_.jpg,sphere,line,geo,correct,2.069545031,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
47,36,Sphere_0_3_.jpg,sphere,line,geo,correct,2.236181974,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
47,43,Sphere_0_5_.jpg,sphere,line,geo,correct,2.402883053,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
47,47,Sphere_0_0_.jpg,sphere,line,geo,correct,2.369550943,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
47,52,Sphere_0_4_.jpg,sphere,line,geo,correct,2.102873087,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
47,55,Sphere_0_6_.jpg,sphere,line,geo,correct,1.936203957,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
48,6,Sphere_0_4_.jpg,sphere,line,geo,correct,2.839900017,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
48,11,Sphere_0_2_.jpg,sphere,line,geo,correct,2.436017036,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
48,22,Sphere_0_6_.jpg,sphere,line,geo,correct,2.19412899,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
48,28,Sphere_0_1_.jpg,sphere,line,geo,correct,2.463890076,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
48,32,Sphere_0_5_.jpg,sphere,line,geo,correct,3.318775892,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
48,49,Sphere_0_0_.jpg,sphere,line,geo,correct,2.667650938,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
48,56,Sphere_0_3_.jpg,sphere,line,geo,correct,3.607033014,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
49,10,Sphere_0_3_.jpg,sphere,line,geo,correct,1.436018944,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
49,22,Sphere_0_1_.jpg,sphere,line,geo,correct,1.40277195,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
49,29,Sphere_0_2_.jpg,sphere,line,geo,correct,1.236116886,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
49,34,Sphere_0_4_.jpg,sphere,line,geo,correct,1.302817106,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
49,40,Sphere_0_6_.jpg,sphere,line,geo,correct,1.236120939,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
49,49,Sphere_0_5_.jpg,sphere,line,geo,correct,1.636175156,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
49,52,Sphere_0_0_.jpg,sphere,line,geo,correct,1.302593946,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
52,2,Sphere_0_6_.jpg,sphere,line,geo,correct,4.605340958,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
52,9,Sphere_0_3_.jpg,sphere,line,geo,correct,1.864407063,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
52,13,Sphere_0_2_.jpg,sphere,line,geo,correct,2.012447834,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
52,15,Sphere_0_0_.jpg,sphere,line,geo,correct,2.089507103,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
52,19,Sphere_0_5_.jpg,sphere,line,geo,correct,2.718831778,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
52,42,Sphere_0_4_.jpg,sphere,line,geo,correct,2.022294998,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
52,46,Sphere_0_1_.jpg,sphere,line,geo,correct,1.549476147,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
53,11,Sphere_0_0_.jpg,sphere,line,geo,correct,1.869452,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
53,20,Sphere_0_4_.jpg,sphere,line,geo,correct,1.469465971,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
53,21,Sphere_0_1_.jpg,sphere,line,geo,correct,1.369456053,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
53,24,Sphere_0_3_.jpg,sphere,line,geo,correct,1.402880907,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
53,30,Sphere_0_5_.jpg,sphere,line,geo,correct,1.936114073,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
53,39,Sphere_0_2_.jpg,sphere,line,geo,correct,1.802840948,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
53,41,Sphere_0_6_.jpg,sphere,line,geo,correct,1.569222927,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
55,1,Sphere_0_6_.jpg,sphere,line,geo,correct,3.957973957,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
55,5,Sphere_0_5_.jpg,sphere,line,geo,correct,3.158963919,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
55,8,Sphere_0_1_.jpg,sphere,line,geo,correct,2.285342932,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
55,16,Sphere_0_2_.jpg,sphere,line,geo,correct,2.085586071,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
55,20,Sphere_0_3_.jpg,sphere,line,geo,correct,3.950821877,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
55,40,Sphere_0_4_.jpg,sphere,line,geo,correct,2.092397928,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
55,56,Sphere_0_0_.jpg,sphere,line,geo,correct,2.020829916,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
57,1,Sphere_0_0_.jpg,sphere,line,geo,correct,4.962188959,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
57,14,Sphere_0_4_.jpg,sphere,line,geo,correct,2.545217991,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
57,18,Sphere_0_3_.jpg,sphere,line,geo,correct,1.780834913,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
57,32,Sphere_0_1_.jpg,sphere,line,geo,correct,1.530404091,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
57,40,Sphere_0_2_.jpg,sphere,line,geo,correct,1.947357178,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
57,44,Sphere_0_6_.jpg,sphere,line,geo,correct,2.263996124,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
57,52,Sphere_0_5_.jpg,sphere,line,geo,correct,3.013439894,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
58,2,Sphere_0_2_.jpg,sphere,line,geo,correct,2.936262131,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
58,5,Sphere_0_6_.jpg,sphere,line,geo,correct,2.469532013,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
58,26,Sphere_0_1_.jpg,sphere,line,geo,correct,1.570063114,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
58,33,Sphere_0_5_.jpg,sphere,line,geo,correct,1.703310013,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
58,40,Sphere_0_4_.jpg,sphere,line,geo,correct,1.870125055,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
58,51,Sphere_0_3_.jpg,sphere,line,geo,correct,3.703460217,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
58,55,Sphere_0_0_.jpg,sphere,line,geo,correct,1.503371,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
59,2,Sphere_0_6_.jpg,sphere,line,geo,correct,4.269463778,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
59,15,Sphere_0_2_.jpg,sphere,line,geo,correct,2.202783108,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
59,18,Sphere_0_1_.jpg,sphere,line,geo,correct,2.669646025,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
59,23,Sphere_0_4_.jpg,sphere,line,geo,correct,2.102800131,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
59,26,Sphere_0_0_.jpg,sphere,line,geo,correct,1.802820921,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
59,34,Sphere_0_3_.jpg,sphere,line,geo,correct,2.536186934,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
59,56,Sphere_0_5_.jpg,sphere,line,geo,incorrect,1.869391203,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
61,5,Sphere_0_4_.jpg,sphere,line,geo,correct,3.077919006,y,y,0,4,0,NA,1.1525900430905907,0,0,2.3051800861811813,0
61,10,Sphere_0_3_.jpg,sphere,line,geo,correct,2.933774948,y,y,0,3,0,NA,0.8550332201079094,0,0,1.7100664402158188,0
61,15,Sphere_0_6_.jpg,sphere,line,geo,correct,5.366848946,y,y,0,6,0,NA,2.094395102393195,0,0,4.18879020478639,0
61,18,Sphere_0_2_.jpg,sphere,line,geo,correct,1.903577805,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
61,34,Sphere_0_1_.jpg,sphere,line,geo,correct,1.471566916,y,y,0,1,0,NA,0.47054291469740406,0,0,0.9410858293948081,0
61,44,Sphere_0_0_.jpg,sphere,line,geo,correct,1.597141981,y,y,0,0,0,NA,0.34906585039886595,0,0,0.6981317007977319,0
61,47,Sphere_0_5_.jpg,sphere,line,geo,correct,1.411322832,y,y,0,5,0,NA,1.5536984718136575,0,0,3.107396943627315,0
62,2,Sphere_0_2_.jpg,sphere,line,geo,correct,5.403077126,y,y,0,2,0,NA,0.634294745014242,0,0,1.268589490028484,0
